   0.1196243849    1.3917965768    2.1907522585
   0.6446243849    2.3011232507    1.9094056064
  -0.4053756151    2.3011232507    1.9094056064
   1.6495729389    2.3750348095    1.1407522585
  -1.0713402813    2.7662430704   -0.9592477415
   0.6446243849    2.3011232507   -1.7279010895
  -0.4053756151    2.3011232507   -1.7279010895
   0.1196243849    1.3917965768   -2.0092477415
  -1.1260842382    0.7908804549    2.1563301516
  -1.6510842382    1.7002071289    1.8749834995
  -2.1760842382    0.7908804549    1.8749834995
  -1.3849055953    2.5910225340    1.1063301516
  -2.8710693470    0.2785065972    1.1063301516
  -1.3849055953    2.5910225340   -0.9936698484
  -2.8710693470    0.2785065972   -0.9936698484
  -1.6510842382    1.7002071289   -1.7623231964
  -2.1760842382    0.7908804549   -1.7623231964
  -1.1260842382    0.7908804549   -2.0436698484
  -1.1853382959   -0.5899953522    2.0660580793
  -2.2353382959   -0.5899953522    1.7847114272
  -1.7103382959   -1.4993220262    1.7847114272
  -2.2353382959   -0.5899953522   -1.8525952687
  -1.7103382959   -1.4993220262   -1.8525952687
  -1.1853382959   -0.5899953522   -2.1339419207
  -0.1173524650   -1.3653634997    2.0109728657
  -0.6423524650   -2.2746901737    1.7296262137
   0.4076475350   -2.2746901737    1.7296262137
  -1.3083171312   -2.7398099933    0.9609728657
  -0.3761738221   -3.1655055788    0.9609728657
   0.6381434392   -3.0196687734    0.9609728657
  -1.6892250362   -2.7579210820   -0.0890271343
  -0.8620227278   -3.3288976093   -0.0890271343
   0.1357745635   -3.4500521353   -0.0890271343
   1.0755835031   -3.0936296181   -0.0890271343
  -1.3083171312   -2.7398099933   -1.1390271343
  -0.3761738221   -3.1655055788   -1.1390271343
   0.6381434392   -3.0196687734   -1.1390271343
  -0.6423524650   -2.2746901737   -1.9076804822
   0.4076475350   -2.2746901737   -1.9076804822
  -0.1173524650   -1.3653634997   -2.1890271343
   1.0673978498   -0.7822096073    2.0444713490
   2.1173978498   -0.7822096073    1.7631246969
   1.5923978498   -1.6915362813    1.7631246969
   2.1173978498   -0.7822096073   -1.8741819990
   1.5923978498   -1.6915362813   -1.8741819990
   1.0673978498   -0.7822096073   -2.1555286510
   1.2446498367    0.5885979936    2.1336137474
   2.2946498367    0.5885979936    1.8522670954
   1.7696498367    1.4979246675    1.8522670954
   2.2946498367    0.5885979936   -1.7850396005
   1.7696498367    1.4979246675   -1.7850396005
   1.2446498367    0.5885979936   -2.0663862526
   0.5167128662    3.4006493337    1.5196467026
  -0.5873224693    3.0419265079    1.5196467026
   1.4355316242    3.4885307224    0.6796467026
   0.4890157123    4.0350019389    0.6796467026
  -0.5873224693    3.8452144771    0.6796467026
  -1.2898523233    3.0079719996    0.6796467026
   1.4355316242    3.4885307224   -0.3586503985
   0.4890157123    4.0350019389   -0.3586503985
  -0.5873224693    3.8452144771   -0.3586503985
  -1.2898523233    3.0079719996   -0.3586503985
   0.5167128662    3.4006493337   -1.1986503985
  -0.5873224693    3.0419265079   -1.1986503985
  -1.7241056752    2.3106825181    1.4571376999
  -2.8281410107    1.9519596923    1.4571376999
  -2.8281410107    0.7911082428    1.4571376999
  -1.7518028291    2.9450351233    0.6171376999
  -2.8281410107    2.7552476615    0.6171376999
  -3.5306708647    1.9180051841    0.6171376999
  -3.5306708647    0.8250627511    0.6171376999
  -1.7518028291    2.9450351233   -0.4211594012
  -2.8281410107    2.7552476615   -0.4211594012
  -3.5306708647    1.9180051841   -0.4211594012
  -3.5306708647    0.8250627511   -0.4211594012
  -2.8281410107    1.9519596923   -1.2611594012
  -2.8281410107    0.7911082428   -1.2611594012
  -2.9368018274   -0.5106673285    1.2961654342
  -2.9368018274   -1.6715187780    1.2961654342
  -3.6393316814   -0.5446218367    0.4561654342
  -3.6393316814   -1.6375642697    0.4561654342
  -2.9368018274   -2.4748067472    0.4561654342
  -1.8604636458   -2.6645942090    0.4561654342
  -3.6393316814   -0.5446218367   -0.5821316669
  -3.6393316814   -1.6375642697   -0.5821316669
  -2.9368018274   -2.4748067472   -0.5821316669
  -1.8604636458   -2.6645942090   -0.5821316669
  -2.9368018274   -0.5106673285   -1.4221316669
  -2.9368018274   -1.6715187780   -1.4221316669
  -1.8327664919   -2.0302416038   -1.4221316669
   2.9080720333   -1.4373841373    1.2572716440
   2.2257406713   -2.3765326879    1.2572716440
   3.5183677569   -1.4373841373    0.4172716440
   3.1445594293   -0.4103541981    0.4172716440
   2.1980435174   -3.0108852931    0.4172716440
   3.1445594293   -2.4644140766    0.4172716440
   3.5183677569   -1.4373841373   -0.6210254571
   3.1445594293   -0.4103541981   -0.6210254571
   2.1980435174   -3.0108852931   -0.6210254571
   3.1445594293   -2.4644140766   -0.6210254571
   2.9080720333   -1.4373841373   -1.4610254571
   2.2257406713   -2.3765326879   -1.4610254571
   3.2212349145    1.0077935585    1.4162880390
   2.5389035524    1.9469421091    1.4162880390
   3.8315306380    1.0077935585    0.5762880390
   3.4577223104    2.0348234978    0.5762880390
   2.5112063986    2.5812947143    0.5762880390
   3.4577223104   -0.0192363807    0.5762880390
   3.8315306380    1.0077935585   -0.4620090621
   3.4577223104    2.0348234978   -0.4620090621
   2.5112063986    2.5812947143   -0.4620090621
   3.4577223104   -0.0192363807   -0.4620090621
   3.2212349145    1.0077935585   -1.3020090621
   2.5389035524    1.9469421091   -1.3020090621
   0.1196243849    1.3917965768    2.4907522585
   0.6402848719    2.2936069936    2.2530775414
  -0.4010361020    2.2936069936    2.2530775414
   1.6981487770    2.4062526051    1.5871277829
  -1.1091533873    2.8098817210    1.5871277829
  -1.1091533873    2.8098817210   -1.4056232660
   0.6402848719    2.2936069936   -2.0715730245
  -0.4010361020    2.2936069936   -2.0715730245
   0.1196243849    1.3917965768   -2.3092477415
  -1.1260842382    0.7908804549    2.4563301516
  -1.6467447252    1.6926908718    2.2186554345
  -2.1674052121    0.7908804549    2.2186554345
  -1.3931231686    2.6481770116    1.5527056760
  -2.9264725918    0.2622387367    1.5527056760
  -1.3931231686    2.6481770116   -1.4400453729
  -1.6467447252    1.6926908718   -2.1059951314
  -2.1674052121    0.7908804549   -2.1059951314
  -1.1260842382    0.7908804549   -2.3436698484
  -1.1853382959   -0.5899953522    2.3660580793
  -2.2266592698   -0.5899953522    2.1283833622
  -1.7059987829   -1.4918057691    2.1283833622
  -2.9857266495   -0.0613536340    1.4624336037
  -2.9857266495   -0.0613536340   -1.5303174452
  -2.2266592698   -0.5899953522   -2.1962672037
  -1.7059987829   -1.4918057691   -2.1962672037
  -1.1853382959   -0.5899953522   -2.4339419207
  -0.1173524650   -1.3653634997    2.3109728657
