#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   14.878712214  -56.348181424
   -3.018392942    8.741429367  -42.911254382
   -2.895193230    4.339184210  -28.595581277
   -2.771993518    1.641832496  -15.504713342
   -2.648793806    0.418978700   -4.780428922
   -2.525594094    0.337507286    2.932891456
   -2.402394382    0.997250485    7.218681156
   -2.279194670    1.972839073    8.102144955
   -2.155994958    2.877968313    6.198493950
   -2.032795246    3.428495632    2.529843182
   -1.909595535    3.471651101   -1.932695786
   -1.786395823    2.965661255   -6.229881362
   -1.663196111    2.001870671   -9.125126996
   -1.539996399    0.852878052   -8.934679047
   -1.416796687    0.000000000   -4.136475005
   -1.293596975    0.046777064    5.570340694
   -1.170397263    1.520423848   18.583832870
   -1.047197551    4.649844832   31.883401745
   -0.923997839    9.266078367   42.288302439
   -0.800798127   14.871753320   47.794033518
   -0.677598415   20.829617028   48.012864180
   -0.554398704   26.534530590   43.924056732
   -0.431198992   31.524214532   36.578672908
   -0.307999280   35.450236013   26.715361015
   -0.184799568   38.027625164   14.763931577
   -0.061599856   39.033103880    1.345002345
    0.061599856   38.359049483  -12.276575858
    0.184799568   36.076214485  -24.532609657
    0.307999280   32.434360340  -34.154813642
    0.431198992   27.801170383  -40.557623100
    0.554398704   22.601082330  -43.252774519
    0.677598415   17.342628060  -41.271589987
    0.800798127   12.685596913  -33.270575357
    0.923997839    9.427195583  -18.573264765
    1.047197551    8.342531409    1.625780331
    1.170397263    9.925129982   24.054544908
    1.293596975   14.183379605   44.330913209
    1.416796687   20.601384983   58.604525629
    1.539996399   28.287052853   64.756089949
    1.663196111   36.222822005   62.816690284
    1.786395823   43.506257896   54.526985669
    1.909595535   49.500584360   42.290170801
    2.032795246   53.851148398   28.123861362
    2.155994958   56.395309781   12.981820606
    2.279194670   57.021877018   -3.027814754
    2.402394382   55.616091390  -20.040282668
    2.525594094   52.080536382  -37.363162325
    2.648793806   46.481629830  -53.106401648
    2.771993518   39.178746366  -64.535005862
    2.895193230   30.868515743  -69.124649143
    3.018392942   22.469400691  -65.987721455
