#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   16.406082937  -47.605247388
   -3.018392942   10.821485755  -42.094311123
   -2.895193230    6.233324648  -31.747667146
   -2.771993518    3.095238511  -19.030586500
   -2.648793806    1.519520193   -6.850163641
   -2.525594094    1.283421921    2.394902692
   -2.402394382    1.933385089    7.449672917
   -2.279194670    2.948090104    8.417187373
   -2.155994958    3.880308997    6.314838467
   -2.032795246    4.427098421    2.346186727
   -1.909595535    4.420526356   -2.544554420
   -1.786395823    3.799223684   -7.474618728
   -1.663196111    2.639402470  -11.010294602
   -1.539996399    1.234353021  -11.096503872
   -1.416796687    0.128334790   -5.955443689
   -1.293596975    0.000000000    4.629963469
   -1.170397263    1.418872592   18.630579890
   -1.047197551    4.593869843   32.493106669
   -0.923997839    9.279636522   42.691187996
   -0.800798127   14.879172244   47.188426633
   -0.677598415   20.671745323   45.913742312
   -0.554398704   26.023664836   40.384470623
   -0.431198992   30.532163504   32.565573797
   -0.307999280   34.030794710   24.220526725
   -0.184799568   36.530693872   16.481504574
   -0.061599856   38.139175691    9.758287365
    0.061599856   38.976754920    3.871397006
    0.184799568   39.119913582   -1.605927749
    0.307999280   38.593826629   -6.959977996
    0.431198992   37.422790536  -11.968626844
    0.554398704   35.705832197  -15.593166614
    0.677598415   33.701799129  -16.368095008
    0.800798127   31.836324210  -13.255044114
    0.923997839   30.590130397   -6.471348856
    1.047197551   30.321127213    2.202236939
    1.170397263   31.103793323   10.167691577
    1.293596975   32.703776981   15.195248804
    1.416796687   34.689749868   16.425029879
    1.539996399   36.619356286   14.485950328
    1.663196111   38.189521923   10.861527970
    1.786395823   39.286371455    7.011299060
    1.909595535   39.942657172    3.791216870
    2.032795246   40.249839925    1.310356474
    2.155994958   40.276243609   -0.899159845
    2.279194670   40.006932475   -3.651556258
    2.402394382   39.320654318   -7.834890817
    2.525594094   37.991877718  -14.120989914
    2.648793806   35.750435228  -22.608491610
    2.771993518   32.368259473  -32.356088945
    2.895193230   27.805094221  -41.380852352
    3.018392942   22.305104843  -47.149967728
