#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   16.048618868  -49.107190128
   -3.018392942   10.657259237  -38.394709241
   -2.895193230    6.597501933  -27.540542408
   -2.771993518    3.855957371  -17.094247834
   -2.648793806    2.354138866   -7.481810016
   -2.525594094    1.947445315    0.520038613
   -2.402394382    2.376177304    5.902154498
   -2.279194670    3.266800424    7.886724583
   -2.155994958    4.183754637    6.355718223
   -2.032795246    4.723480110    1.950896923
   -1.909595535    4.607503118   -4.048142202
   -1.786395823    3.753715581   -9.675678844
   -1.663196111    2.351424296  -12.541383277
   -1.539996399    0.879943098  -10.546232699
   -1.416796687    0.000000000   -2.997575796
   -1.293596975    0.325981225    8.623982752
   -1.170397263    2.179611812   21.188073126
   -1.047197551    5.475567530   31.612416836
   -0.923997839    9.831228290   38.327920787
   -0.800798127   14.789065471   41.593831772
   -0.677598415   19.991229305   42.377693461
   -0.554398704   25.169464314   41.225462247
   -0.431198992   30.050634456   37.388113087
   -0.307999280   34.238030372   29.791048913
   -0.184799568   37.236973046   18.166389963
   -0.061599856   38.609196817    3.686036532
    0.061599856   38.141459175  -11.296010795
    0.184799568   35.924410257  -24.369531315
    0.307999280   32.298517579  -33.962811671
    0.431198992   27.730373041  -39.653002623
    0.554398704   22.702359038  -41.439296527
    0.677598415   17.703267390  -39.102006031
    0.800798127   13.277442683  -32.022306598
    0.923997839   10.040367455  -19.795293963
    1.047197551    8.608325231   -2.857800010
    1.170397263    9.474790205   17.192565978
    1.293596975   12.883975212   37.967396849
    1.416796687   18.757517395   56.753880534
    1.539996399   26.676754151   70.724180493
    1.663196111   35.885324852   77.275488023
    1.786395823   45.344827612   74.549659318
    1.909595535   53.860954321   62.039538887
    2.032795246   60.288817775   41.034194208
    2.155994958   63.757965551   14.589833161
    2.279194670   63.848212238  -13.058044032
    2.402394382   60.682408278  -37.659116530
    2.525594094   54.848797022  -55.919404018
    2.648793806   47.241256358  -66.357023865
    2.771993518   38.821109049  -69.287482726
    2.895193230   30.432658137  -66.127468345
    3.018392942   22.708919237  -58.807935363
