#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   15.425650982  -55.828448454
   -3.018392942    9.264078595  -43.632981170
   -2.895193230    4.749964588  -29.564848976
   -2.771993518    1.944635842  -16.253128723
   -2.648793806    0.643466028   -5.331634067
   -2.525594094    0.497356153    2.408812951
   -2.402394382    1.090595257    6.667753647
   -2.279194670    2.001617012    7.628485610
   -2.155994958    2.860172318    5.949980651
   -2.032795246    3.396707748    2.562943218
   -1.909595535    3.458517513   -1.665241731
   -1.786395823    2.992420826   -5.871481712
   -1.663196111    2.068265226   -8.869894366
   -1.539996399    0.932955341   -8.991442309
   -1.416796687    0.045424442   -4.646601630
   -1.293596975    0.000000000    4.600076926
   -1.170397263    1.331662620   17.285913957
   -1.047197551    4.288402240   30.408251333
   -0.923997839    8.715293715   40.691708093
   -0.800798127   14.112982522   45.996718710
   -0.677598415   19.830768494   45.913796025
   -0.554398704   25.259695748   41.588039726
   -0.431198992   29.962879581   34.350201186
   -0.307999280   33.646238970   25.092951674
   -0.184799568   36.080125939   14.091873617
   -0.061599856   37.059515157    1.551376499
    0.061599856   36.440905446  -11.676638028
    0.184799568   34.222853175  -24.178421197
    0.307999280   30.582651524  -34.533207084
    0.431198992   25.845991573  -41.853027952
    0.554398704   20.434701259  -45.332722214
    0.677598415   14.890302400  -43.752254708
    0.800798127    9.929451133  -35.624728202
    0.923997839    6.413726680  -20.319314438
    1.047197551    5.163756128    0.696427455
    1.170397263    6.675103045   23.769700597
    1.293596975   10.914062653   44.206588847
    1.416796687   17.298019251   58.093737158
    1.539996399   24.876759764   63.501872797
    1.663196111   32.608822992   60.792268635
    1.786395823   39.608839531   52.027303086
    1.909595535   45.292885107   39.864544537
    2.032795246   49.385624254   26.510845243
    2.155994958   51.824247874   13.033339207
    2.279194670   52.601824102   -0.517934265
    2.402394382   51.679413336  -14.700687966
    2.525594094   48.958318761  -29.632278492
    2.648793806   44.393829058  -44.325724340
    2.771993518   38.143692094  -56.527892827
    2.895193230   30.690044556  -63.414129674
    3.018392942   22.818349714  -63.130517667
