#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  27
#! SET periodic_psi true
   -2.771993518   -2.908882087  -95.663225295  -13.049698716   25.916564185
   -2.648793806   -2.908882087  -96.622609857   -2.875254028   25.722659666
   -2.525594094   -2.908882087  -96.468182348    4.955487834   25.851141800
   -2.402394382   -2.908882087  -95.510987434   10.109299128   26.250731255
   -2.279194670   -2.908882087  -94.073615714   12.803407761   26.768482551
   -2.155994958   -2.908882087  -92.431372390   13.526431574   27.262323625
   -2.032795246   -2.908882087  -90.787989891   12.903616222   27.713347232
   -1.909595535   -2.908882087  -89.267898245   11.671984280   28.255008673
   -1.786395823   -2.908882087  -87.889787349   10.737945042   29.119183768
   -1.663196111   -2.908882087  -86.545513562   11.335311609   30.550993622
   -1.539996399   -2.908882087  -84.972100733   14.605195664   32.717842688
   -1.416796687   -2.908882087  -82.795522341   21.143222574   35.629598650
   -1.293596975   -2.908882087  -79.628656396   30.530374570   39.049886085
   -1.170397263   -2.908882087  -75.200909758   41.303448385   42.479695927
   -1.047197551   -2.908882087  -69.464029522   51.396844816   45.208171264
   -0.923997839   -2.908882087  -62.630603534   58.853210735   46.464963823
   -0.800798127   -2.908882087  -55.118766530   62.278420060   45.638243696
   -0.677598415   -2.908882087  -47.461327214   61.164188357   42.446392471
   -0.554398704   -2.908882087  -40.214186850   55.683826634   37.006271658
   -0.431198992   -2.908882087  -33.894593079   46.192163214   29.766325267
   -0.307999280   -2.908882087  -28.976502091   32.957311195   21.328887048
   -0.184799568   -2.908882087  -25.905600942   16.267542398   12.286190477
   -0.061599856   -2.908882087  -25.073088471   -3.214505311    3.127976275
    0.061599856   -2.908882087  -26.739881344  -23.969308713   -5.710144078
    0.184799568   -2.908882087  -30.923107127  -43.614151299  -13.722013003
    0.307999280   -2.908882087  -37.313205316  -59.316138434  -20.275695732
    0.431198992   -2.908882087  -45.263111471  -68.568890032  -24.702029129
    0.554398704   -2.908882087  -53.871015612  -69.841804792  -26.530451337
    0.677598415   -2.908882087  -62.119281255  -62.767156787  -25.725759879
    0.800798127   -2.908882087  -69.016270109  -48.082355987  -22.765823124
    0.923997839   -2.908882087  -73.724945437  -27.645607750  -18.512306401
    1.047197551   -2.908882087  -75.709887632   -4.441241247  -13.929107136
    1.170397263   -2.908882087  -74.858355409   17.759142940   -9.799883347
    1.293596975   -2.908882087  -71.524724311   35.345286711   -6.552222259
    1.416796687   -2.908882087  -66.432958168   46.102234983   -4.224635266
    1.539996399   -2.908882087  -60.457168726   49.807697757   -2.561846229
    1.663196111   -2.908882087  -54.399327485   47.717961398   -1.191602518
    1.786395823   -2.908882087  -48.870877977   41.424321869    0.218966672
    1.909595535   -2.908882087  -44.323290160   31.833198158    1.888714998
    2.032795246   -2.908882087  -41.147006282   19.146853720    3.941771367
    2.155994958   -2.908882087  -39.722946413    3.471311766    6.461593817
    2.279194670   -2.908882087  -40.373911180  -14.316450863    9.494413621
    2.402394382   -2.908882087  -43.247770435  -32.245194128   12.973930222
    2.525594094   -2.908882087  -48.205781642  -47.737804609   16.659217554
    2.648793806   -2.908882087  -54.806448554  -58.598392095   20.166200795
    2.771993518   -2.908882087  -62.396428607  -63.685386731   23.094860788
    2.895193230   -2.908882087  -70.254372457  -63.026792873   25.189346791
    3.018392942   -2.908882087  -77.720476789  -57.485932011   26.396749162

   -3.141592654   -2.676171520  -77.514802208  -48.124880495   30.074301053
   -3.018392942   -2.676171520  -82.821940767  -37.736875884   29.904311542
   -2.895193230   -2.676171520  -86.749315760  -25.909196051   29.314524318
   -2.771993518   -2.676171520  -89.200355114  -14.000849525   28.632219828
   -2.648793806   -2.676171520  -90.246812214   -3.302477089   28.117665975
   -2.525594094   -2.676171520  -90.107513227    5.114864900   27.887275020
   -2.402394382   -2.676171520  -89.104312094   10.651082447   27.900193406
   -2.279194670   -2.676171520  -87.592233688   13.434335102   28.033859475
   -2.155994958   -2.676171520  -85.875338633   14.109245645   28.185937478
   -2.032795246   -2.676171520  -84.158267270   13.569319876   28.366558290
   -1.909595535   -2.676171520  -82.533925173   12.774570161   28.707674854
   -1.786395823   -2.676171520  -80.970877913   12.711072362   29.400187388
   -1.663196111   -2.676171520  -79.312318655   14.507839079   30.610314921
   -1.539996399   -2.676171520  -77.269923249   19.042668430   32.387275281
   -1.416796687   -2.676171520  -74.484200882   26.504817990   34.604029867
   -1.293596975   -2.676171520  -70.638662649   36.020746199   36.907349213
   -1.170397263   -2.676171520  -65.587123550   45.724918114   38.750757191
   -1.047197551   -2.676171520  -59.442369891   53.382051290   39.485385349
   -0.923997839   -2.676171520  -52.577837021   57.228840174   38.517512166
   -0.800798127   -2.676171520  -45.525916682   56.402102334   35.484368564
   -0.677598415   -2.676171520  -38.854145354   51.125266521   30.363944747
   -0.554398704   -2.676171520  -33.064498624   42.244385715   23.487272745
   -0.431198992   -2.676171520  -28.551846356   30.511724139   15.436510630
   -0.307999280   -2.676171520  -25.641002820   16.255400230    6.870106443
   -0.184799568   -2.676171520  -24.637000378   -0.423312953   -1.612440700
   -0.061599856   -2.676171520  -25.817084517  -19.060271113   -9.534223682
    0.061599856   -2.676171520  -29.343044715  -38.145215931  -16.489462787
    0.184799568   -2.676171520  -35.121282088  -55.140032944  -22.045259990
    0.307999280   -2.676171520  -42.711962975  -67.087684045  -25.729612694
    0.431198992   -2.676171520  -51.341581118  -71.714249779  -27.140542468
    0.554398704   -2.676171520  -60.038292348  -68.166598239  -26.154011837
    0.677598415   -2.676171520  -67.817957026  -57.019295862  -23.084461027
    0.800798127   -2.676171520  -73.833847143  -39.818386499  -18.672928257
    0.923997839   -2.676171520  -77.466427715  -18.739938710  -13.888789986
    1.047197551   -2.676171520  -78.400268094    3.503427046   -9.621007635
    1.170397263   -2.676171520  -76.680198422   23.833541790   -6.413874156
    1.293596975   -2.676171520  -72.721455032   39.464649976   -4.353743923
    1.416796687   -2.676171520  -67.215413197   48.835641597   -3.129964434
    1.539996399   -2.676171520  -60.944531457   52.000069315   -2.229714362
    1.663196111   -2.676171520  -54.609411867   50.116785262   -1.177832334
    1.786395823   -2.676171520  -48.748015455   44.461863527    0.303351775
    1.909595535   -2.676171520  -43.777282677   35.659155526    2.277588947
    2.032795246   -2.676171520  -40.077893483   23.804862371    4.697878525
    2.155994958   -2.676171520  -38.024747975    9.028506712    7.531145376
    2.279194670   -2.676171520  -37.933582705   -7.843060622   10.794730228
    2.402394382   -2.676171520  -39.963129447  -25.080383102   14.468864216
    2.525594094   -2.676171520  -44.023188907  -40.447210911   18.389667234
    2.648793806   -2.676171520  -49.757985863  -51.972544610   22.220231491
    2.771993518   -2.676171520  -56.610870362  -58.443703564   25.544908421
    2.895193230   -2.676171520  -63.930384406  -59.565051966   28.028978665
    3.018392942   -2.676171520  -71.080731225  -55.800419512   29.521505778

   -3.141592654   -2.443460953  -70.743696300  -47.666298606   27.090871972
   -3.018392942   -2.443460953  -76.071934832  -38.446685257   27.109905900
   -2.895193230   -2.443460953  -80.127295678  -27.172843432   26.648943761
   -2.771993518   -2.443460953  -82.738112759  -15.244920024   26.012467943
   -2.648793806   -2.443460953  -83.916863047   -4.169746176   25.439321356
   -2.525594094   -2.443460953  -83.855572963    4.698223645   25.038819899
   -2.402394382   -2.443460953  -82.882934968   10.540556955   24.793319160
   -2.279194670   -2.443460953  -81.376467708   13.430296454   24.633524274
   -2.155994958   -2.443460953  -79.657868210   14.151485275   24.510253005
   -2.032795246   -2.443460953  -77.927045630   13.796820490   24.451125522
   -1.909595535   -2.443460953  -76.249974305   13.459563550   24.550584312
   -1.786395823   -2.443460953  -74.560244369   14.128450190   24.913742399
   -1.663196111   -2.443460953  -72.675219978   16.772818272   25.595080628
   -1.539996399   -2.443460953  -70.308942658   21.995343439   26.530384214
   -1.416796687   -2.443460953  -67.142290178   29.626821185   27.512648559
   -1.293596975   -2.443460953  -62.944184105   38.464310499   28.179892854
   -1.170397263   -2.443460953  -57.687776793   46.434600344   28.072918770
   -1.047197551   -2.443460953  -51.616691938   51.336247892   26.731885004
   -0.923997839   -2.443460953  -45.213077441   51.732364228   23.823269185
   -0.800798127   -2.443460953  -39.062307808   47.307916540   19.251097412
   -0.677598415   -2.443460953  -33.711227865   38.917053372   13.202416315
   -0.554398704   -2.443460953  -29.569452909   27.905273050    6.121364543
   -0.431198992   -2.443460953  -26.892623135   15.258814346   -1.396947078
   -0.307999280   -2.443460953  -25.856720920    1.259746240   -8.747443682
   -0.184799568   -2.443460953  -26.634940953  -14.213829548  -15.407217673
   -0.061599856   -2.443460953  -29.401642136  -30.908759634  -20.976924259
    0.061599856   -2.443460953  -34.233978649  -47.379131807  -25.143601456
    0.184799568   -2.443460953  -40.954288330  -61.074577922  -27.629711453
    0.307999280   -2.443460953  -49.041231794  -69.118419661  -28.220173518
    0.431198992   -2.443460953  -57.667314113  -69.628712238  -26.861940667
    0.554398704   -2.443460953  -65.874288148  -62.435576288  -23.792614367
    0.677598415   -2.443460953  -72.783660144  -48.866797485  -19.585536933
    0.800798127   -2.443460953  -77.733088202  -30.949542438  -15.049378271
    0.923997839   -2.443460953  -80.316809986  -10.825540292  -11.011603550
    1.047197551   -2.443460953  -80.395484863    9.352706667   -8.063973739
    1.170397263   -2.443460953  -78.099666536   27.359556594   -6.384079510
    1.293596975   -2.443460953  -73.823460718   41.233802553   -5.709489049
    1.416796687   -2.443460953  -68.153896897   49.904519622   -5.475415377
    1.539996399   -2.443460953  -61.738287706   53.420781444   -5.061227342
    1.663196111   -2.443460953  -55.169332658   52.540964101   -4.040368952
    1.786395823   -2.443460953  -48.938072696   48.010025758   -2.304646010
    1.909595535   -2.443460953  -43.470947829   40.106067373   -0.006995478
    2.032795246   -2.443460953  -39.181318525   28.898294023    2.619050864
    2.155994958   -2.443460953  -36.464488820   14.709070756    5.435432143
    2.279194670   -2.443460953  -35.633138475   -1.501951330    8.456263833
    2.402394382   -2.443460953  -36.841359996  -18.117739591   11.746440781
    2.525594094   -2.443460953  -40.022188223  -33.227484454   15.276924221
    2.648793806   -2.443460953  -44.885015628  -45.166306304   18.834141766
    2.771993518   -2.443460953  -50.963517702  -52.794363872   22.069954837
    2.895193230   -2.443460953  -57.687024828  -55.606407848   24.637621221
    3.018392942   -2.443460953  -64.463683042  -53.696575956   26.319940631

   -3.141592654   -2.210750386  -65.293633810  -46.733981404   19.032834113
   -3.018392942   -2.210750386  -70.579546559  -38.620496282   19.386509984
   -2.895193230   -2.210750386  -74.699303958  -27.960116869   19.325227428
   -2.771993518   -2.210750386  -77.420798482  -16.184880784   19.052479441
   -2.648793806   -2.210750386  -78.709097964   -4.977488974   18.728545568
   -2.525594094   -2.210750386  -78.733871078    4.099747876   18.432814214
   -2.402394382   -2.210750386  -77.824977684   10.091528885   18.172126319
   -2.279194670   -2.210750386  -76.369624927   13.042783829   17.930288213
   -2.155994958   -2.210750386  -74.695878186   13.822818059   17.696912551
   -2.032795246   -2.210750386  -72.997936285   13.619231879   17.487156111
   -1.909595535   -2.210750386  -71.327384821   13.556840473   17.325544536
   -1.786395823   -2.210750386  -69.605226861   14.569771973   17.215040730
   -1.663196111   -2.210750386  -67.648418000   17.471646531   17.110335033
   -1.539996399   -2.210750386  -65.194733122   22.658662334   16.883204163
   -1.416796687   -2.210750386  -61.974913170   29.730355896   16.326836340
   -1.293596975   -2.210750386  -57.833669163   37.322983768   15.166394502
   -1.170397263   -2.210750386  -52.831824262   43.342595678   13.118218754
   -1.047197551   -2.210750386  -47.291384962   45.762539576    9.973190651
   -0.923997839   -2.210750386  -41.739207532   43.504262214    5.678596238
   -0.800798127   -2.210750386  -36.753963189   36.704841683    0.380011272
   -0.677598415   -2.210750386  -32.821051600   26.652920899   -5.594455171
   -0.554398704   -2.210750386  -30.242995304   14.972466207  -11.784360399
   -0.431198992   -2.210750386  -29.145542587    2.728317700  -17.683977221
   -0.307999280   -2.210750386  -29.578690261   -9.905479249  -22.827956331
   -0.184799568   -2.210750386  -31.609358416  -23.267961471  -26.834614676
   -0.061599856   -2.210750386  -35.333437212  -37.315238498  -29.435994938
    0.061599856   -2.210750386  -40.771668765  -50.743847347  -30.467282830
    0.184799568   -2.210750386  -47.706342475  -61.158700047  -29.868640929
    0.307999280   -2.210750386  -55.601513001  -65.950719304  -27.732210933
    0.431198992   -2.210750386  -63.659460250  -63.691027390  -24.360457045
    0.554398704   -2.210750386  -71.013520647  -54.729143409  -20.284719211
    0.677598415   -2.210750386  -76.934544383  -40.768486281  -16.187389041
    0.800798127   -2.210750386  -80.935836774  -23.870408752  -12.738240889
    0.923997839   -2.210750386  -82.766514464   -5.805881004  -10.414949787
    1.047197551   -2.210750386  -82.375097486   11.967261220   -9.367712152
    1.170397263   -2.210750386  -79.886100808   28.008530655   -9.370342782
    1.293596975   -2.210750386  -75.598327817   40.969757444   -9.883855697
    1.416796687   -2.210750386  -69.951845581   49.981377931  -10.235244830
    1.539996399   -2.210750386  -63.453231746   54.790985094   -9.860062810
    1.663196111   -2.210750386  -56.615000403   55.521107074   -8.512742346
    1.786395823   -2.210750386  -49.930635590   52.279538655   -6.329686242
    1.909595535   -2.210750386  -43.889609387   45.036303037   -3.698523167
    2.032795246   -2.210750386  -38.979553405   33.974574284   -1.018134486
    2.155994958   -2.210750386  -35.636918806   19.798332874    1.502102015
    2.279194670   -2.210750386  -34.168764151    3.782044148    3.899767509
    2.402394382   -2.210750386  -34.702467076  -12.432491834    6.339739112
    2.525594094   -2.210750386  -37.160177157  -27.217611078    8.944105950
    2.648793806   -2.210750386  -41.282959528  -39.258345753   11.656945273
    2.771993518   -2.210750386  -46.671398962  -47.609420913   14.259896700
    2.895193230   -2.210750386  -52.829140503  -51.687180822   16.474325469
    3.018392942   -2.210750386  -59.215777395  -51.309005759   18.088755101

   -3.141592654   -1.978039819  -62.087974367  -45.344990111    8.284622941
   -3.018392942   -1.978039819  -67.250440334  -37.971624270    8.979855863
   -2.895193230   -1.978039819  -71.323481787  -27.808737356    9.446474738
   -2.771993518   -1.978039819  -74.045137534  -16.302312448    9.731529484
   -2.648793806   -1.978039819  -75.356509650   -5.215734910    9.876480490
   -2.525594094   -1.978039819  -75.414066690    3.805722149    9.913510467
   -2.402394382   -1.978039819  -74.543943066    9.758267503    9.866078740
   -2.279194670   -1.978039819  -73.132683459   12.661963395    9.752129272
   -2.155994958   -1.978039819  -71.509235166   13.389248403    9.569249572
   -2.032795246   -1.978039819  -69.868827323   13.118093865    9.289674355
   -1.909595535   -1.978039819  -68.266947688   12.936281865    8.855847161
   -1.786395823   -1.978039819  -66.634505152   13.719348237    8.185039549
   -1.663196111   -1.978039819  -64.806620717   16.190502987    7.175116396
   -1.539996399   -1.978039819  -62.552250479   20.653854549    5.696021726
   -1.416796687   -1.978039819  -59.643681750   26.622957990    3.605058006
   -1.293596975   -1.978039819  -55.973893049   32.723078562    0.765938132
   -1.170397263   -1.978039819  -51.646008034   36.981042429   -2.901905132
   -1.047197551   -1.978039819  -47.000804970   37.625730891   -7.354731462
   -0.923997839   -1.978039819  -42.546514703   33.906056741  -12.385912359
   -0.800798127   -1.978039819  -38.803711748   26.253692599  -17.648835123
   -0.677598415   -1.978039819  -36.170809235   16.144816449  -22.732006519
   -0.554398704   -1.978039819  -34.848482646    5.238580319  -27.229581387
   -0.431198992   -1.978039819  -34.862671051   -5.466109747  -30.798963323
   -0.307999280   -1.978039819  -36.177978626  -15.933712742  -33.180720066
   -0.184799568   -1.978039819  -38.794483519  -26.687691819  -34.190543097
   -0.061599856   -1.978039819  -42.765852617  -37.881390594  -33.740927318
    0.061599856   -1.978039819  -48.095788828  -48.430247491  -31.854996033
    0.184799568   -1.978039819  -54.580212746  -56.231685340  -28.708418323
    0.307999280   -1.978039819  -61.738385841  -59.052047435  -24.672115315
    0.431198992   -1.978039819  -68.876433153  -55.854917965  -20.313695631
    0.554398704   -1.978039819  -75.271977482  -47.223196545  -16.312853667
    0.677598415   -1.978039819  -80.351009610  -34.782303498  -13.293442069
    0.800798127   -1.978039819  -83.751423021  -20.189791082  -11.639403373
    0.923997839   -1.978039819  -85.282865398   -4.610564454  -11.390601357
    1.047197551   -1.978039819  -84.875151117   11.156425641  -12.246843816
    1.170397263   -1.978039819  -82.558996389   26.207515612  -13.648495469
    1.293596975   -1.978039819  -78.487510086   39.465364052  -14.906564448
    1.416796687   -1.978039819  -72.945669418   49.933446955  -15.382659881
    1.539996399   -1.978039819  -66.327264997   56.813210820  -14.685389969
    1.663196111   -1.978039819  -59.115568175   59.460833958  -12.811641822
    1.786395823   -1.978039819  -51.865261906   57.352489147  -10.143986169
    1.909595535   -1.978039819  -45.180030186   50.264451336   -7.264373999
    2.032795246   -1.978039819  -39.654593349   38.659949529   -4.682849625
    2.155994958   -1.978039819  -35.778537072   23.790776997   -2.640427847
    2.279194670   -1.978039819  -33.846400492    7.385134198   -1.068074512
    2.402394382   -1.978039819  -33.937223188   -8.782143455    0.278212553
    2.525594094   -1.978039819  -35.929668769  -23.309426924    1.641990510
    2.648793806   -1.978039819  -39.559979718  -35.219288351    3.116411432
    2.771993518   -1.978039819  -44.461001167  -43.813829797    4.645420127
    2.895193230   -1.978039819  -50.186192293  -48.527658080    6.089009136
    3.018392942   -1.978039819  -56.235660930  -49.025199535    7.322290239

   -3.141592654   -1.745329252  -61.397015477  -43.690455608   -2.063794834
   -3.018392942   -1.745329252  -66.365753162  -36.493353056   -1.115733272
   -2.895193230   -1.745329252  -70.271407067  -26.582309260   -0.168290778
   -2.771993518   -1.745329252  -72.861228304  -15.393186151    0.653093991
   -2.648793806   -1.745329252  -74.081540162   -4.642484266    1.264423813
   -2.525594094   -1.745329252  -74.087110765    4.083973850    1.650426469
   -2.402394382   -1.745329252  -73.197452912    9.807152684    1.844779848
   -2.279194670   -1.745329252  -71.793030563   12.502626179    1.879850753
   -2.155994958   -1.745329252  -70.204804061   12.962497080    1.739149459
   -2.032795246   -1.745329252  -68.640383950   12.283727104    1.345892767
   -1.909595535   -1.745329252  -67.176467788   11.500892276    0.581540327
   -1.786395823   -1.745329252  -65.769145275   11.472692990   -0.679395621
   -1.663196111   -1.745329252  -64.278940464   12.920259873   -2.546264084
   -1.539996399   -1.745329252  -62.500796990   16.162764067   -5.109244709
   -1.416796687   -1.745329252  -60.230118095   20.743174327   -8.425692573
   -1.293596975   -1.745329252  -57.375108166   25.382068227  -12.494910384
   -1.170397263   -1.745329252  -54.035812827   28.325914182  -17.216463081
   -1.047197551   -1.745329252  -50.516789877   28.107105480  -22.330249834
   -0.923997839   -1.745329252  -47.252361412   24.250389017  -27.415686404
   -0.800798127   -1.745329252  -44.663756209   17.307976181  -31.973522649
   -0.677598415   -1.745329252  -43.048836370    8.681064819  -35.558565162
   -0.554398704   -1.745329252  -42.525344989   -0.187019982  -37.870848561
   -0.431198992   -1.745329252  -43.063651381   -8.506836078  -38.781740091
   -0.307999280   -1.745329252  -44.596842474  -16.402384170  -38.285832265
   -0.184799568   -1.745329252  -47.109477846  -24.534973553  -36.439558779
   -0.061599856   -1.745329252  -50.659082695  -33.220417012  -33.366493442
    0.061599856   -1.745329252  -55.277335088  -41.621220615  -29.281124714
    0.184799568   -1.745329252  -60.824501572  -47.971770918  -24.548144321
    0.307999280   -1.745329252  -66.928222650  -50.398852937  -19.704012086
    0.431198992   -1.745329252  -73.041398309  -48.094639595  -15.410777216
    0.554398704   -1.745329252  -78.599001850  -41.563375045  -12.310656878
    0.677598415   -1.745329252  -83.151263027  -31.970910127  -10.829565278
    0.800798127   -1.745329252  -86.386586704  -20.276740976  -11.018717186
    0.923997839   -1.745329252  -88.077150965   -6.963360672  -12.535293309
    1.047197551   -1.745329252  -88.042050531    7.660705543  -14.757262541
    1.170397263   -1.745329252  -86.157998875   22.904439347  -16.951467471
    1.293596975   -1.745329252  -82.414927312   37.611872751  -18.429681936
    1.416796687   -1.745329252  -76.964069518   50.391266857  -18.695516139
    1.539996399   -1.745329252  -70.133017746   59.764409963  -17.573056741
    1.663196111   -1.745329252  -62.430527046   64.312464109  -15.273041011
    1.786395823   -1.745329252  -54.521591222   62.973953575  -12.340287429
    1.909595535   -1.745329252  -47.158541166   55.472033395   -9.448066256
    2.032795246   -1.745329252  -41.059989597   42.680226984   -7.135253661
    2.155994958   -1.745329252  -36.771873860   26.487103482   -5.640447280
    2.279194670   -1.745329252  -34.570691510    9.134729078   -4.883896746
    2.402394382   -1.745329252  -34.474641398   -7.406406759   -4.598876807
    2.525594094   -1.745329252  -36.297489464  -21.886367103   -4.483429551
    2.648793806   -1.745329252  -39.739963673  -33.586875197   -4.332783231
    2.771993518   -1.745329252  -44.428647725  -42.026704517   -4.038457130
    2.895193230   -1.745329252  -49.929487262  -46.702561637   -3.564798179
    3.018392942   -1.745329252  -55.756362553  -47.256376819   -2.901326056

   -3.141592654   -1.512618685  -62.766428959  -41.976662250   -8.983308239
   -3.018392942   -1.512618685  -67.498771301  -34.427214955   -7.940180086
   -2.895193230   -1.512618685  -71.148064461  -24.551967148   -6.745223794
   -2.771993518   -1.512618685  -73.508313000  -13.738704377   -5.665428953
   -2.648793806   -1.512618685  -74.557334542   -3.523444059   -4.879349152
   -2.525594094   -1.512618685  -74.457310776    4.694476616   -4.430926671
   -2.402394382   -1.512618685  -73.518536388   10.008291747   -4.273073768
   -2.279194670   -1.512618685  -72.112653928   12.321637273   -4.360466383
   -2.155994958   -1.512618685  -70.575392311   12.289857318   -4.712576841
   -2.032795246   -1.512618685  -69.134851916   10.904344917   -5.419933051
   -1.909595535   -1.512618685  -67.897346877    9.167031855   -6.608687730
   -1.786395823   -1.512618685  -66.848115114    7.965167474   -8.397369342
   -1.663196111   -1.512618685  -65.870928195    8.074975686  -10.875927563
   -1.539996399   -1.512618685  -64.776918025    9.890546063  -14.098670339
   -1.416796687   -1.512618685  -63.367322281   13.057338855  -18.067123283
   -1.293596975   -1.512618685  -61.538178623   16.468156219  -22.686845093
   -1.170397263   -1.512618685  -59.349749362   18.667349562  -27.725349565
   -1.047197551   -1.512618685  -57.026199584   18.523373833  -32.761571772
   -0.923997839   -1.512618685  -54.885108978   15.776855157  -37.224288857
   -0.800798127   -1.512618685  -53.219937726   10.927214084  -40.526786759
   -0.677598415   -1.512618685  -52.226420513    5.047981538  -42.246323571
   -0.554398704   -1.512618685  -51.968863174   -0.869006472  -42.228811370
   -0.431198992   -1.512618685  -52.415259822   -6.376812437  -40.582913783
   -0.307999280   -1.512618685  -53.528734170  -11.771154616  -37.569569374
   -0.184799568   -1.512618685  -55.335975411  -17.785749613  -33.490095170
   -0.061599856   -1.512618685  -57.946919539  -24.820530771  -28.663960500
    0.061599856   -1.512618685  -61.461006547  -32.228252686  -23.446582442
    0.184799568   -1.512618685  -65.835439709  -38.505004778  -18.286421101
    0.307999280   -1.512618685  -70.826278096  -42.009178170  -13.724308565
    0.431198992   -1.512618685  -76.032760471  -41.954980675  -10.328417324
    0.554398704   -1.512618685  -81.018660463  -38.532663783   -8.543399446
    0.677598415   -1.512618685  -85.402592539  -32.252449187   -8.526645163
    0.800798127   -1.512618685  -88.850376916  -23.303011349  -10.047425670
    0.923997839   -1.512618685  -91.024619882  -11.574927765  -12.536384435
    1.047197551   -1.512618685  -91.582100290    2.876545444  -15.255477205
    1.170397263   -1.512618685  -90.227918675   19.277380903  -17.493853758
    1.293596975   -1.512618685  -86.806194356   36.139809410  -18.707441622
    1.416796687   -1.512618685  -81.375990392   51.543053575  -18.608083496
    1.539996399   -1.512618685  -74.247628670   63.345807605  -17.216875416
    1.663196111   -1.512618685  -65.994819798   69.476182091  -14.862341643
    1.786395823   -1.512618685  -57.414234024   68.492775643  -12.104309794
    1.909595535   -1.512618685  -49.411158381   60.180269533   -9.557548337
